lat,long,name,firstname,live_year,Dates de vie et de mort,Ville ou pays d'origine,Liens familiaux,Titre,Lieux d'habitations,Œuvres parisiennes,Œuvres versaillaises,autres œuvres,notes,documents,Collaborations connues,Inventaire après décès
,,MAGNIER,Laurent,,1615-1700,Né à Paris. ,"Fils de Pierre Magnier, maitre sculpteur à Beauvais, établit à Paris, rue ST. Martin puis rue Darnétal, et Marie Brisset. A une sœur, Marie, dont le parrain est Barthélémy Boudin, et a trois autres frères, qui sont aussi sculpteurs : Pierre l'ainé reçut à l'académie de St Luc,  Pierrre Le jeune aussi à St Luc, marié à Marie Barois, fille du menuisier Claude Barrois, et cousine du sculpteur François Barois, et Henri, peintre et suclpteur. Marié à Marie Vivien, plusieurs enfants dont François, sculpteur (parrain François Anguier), une fille : Marie, parrain  Charles Errard, un fils : Philippe, sculpteur. ",1667 : reçut comme académicien. 1687 : assistant professseur. 1690 : professeur. 1692 : démissionne à cause de son âge et est fait conseiller professeur.,"1638-43 : vit à Rome. De retour à Paris il sinstalle dans le quartier où travaillait son père, rue St Martin, paroisse St Sauveur, et ne le quitte jamais. En 1648 : habite rue du bourg l'abbée, paroisse St Leu-St Gilles. En 1657 : habite rue Darnétal, paroisse ST Sauveur.  de 1672 jusqu'àa sa mort en 1700 : habite rue des Gravilliers, paroisse ST Nicolas des champs, dans une maison qu'il partage avec son fils Philippe.","1643 : bas relief pour l'entablature de l'église des religieuses de Ste Catherine, rue St Denis.  1645-50 : sculptures pour le couvent des pères de Notre-Dame de Nazareth.  1652-55 : travaux pour le palais du Louvre. 1661-62 : sculptures pour l'église Ste Catherine de la Couture.  1664 : Hercule contraignant une biche pour Diane, pour l'académie.1666-70 : travaux au chateau des Tuileries. 1668-71 : travaux dans la grande galerie du Louvre.  1674 : travaux à la fontaine des Capucines. 1675 : travaux à la fontaine de l'Echaudé. 1676 : travaux à la fontaine du Pont Notre Dame. 1677-82 : travaux à l'église de ST Germain des près. 1677-84 : tombes des chanceliers Etienne I et II d'Aligre, St Germain l'auxerrois.  1680 : travaux dans l'abbaye Ste Geneviève. 1661-62 : sculptures pour l'église Ste Catherine de la Couture. 1668 : travaux dans la chambre du roi à Chambord. 1669 : travaux dans le petit appartment du roi à St Germain en Laye. 1680-82 : deux statues pour Clagny. 1681 : statues pour Chambord.  1687-90 : Le temps, ou Saturne, pour l'hôtel Le Peletier. (SD) Monument e mémoire de Laurent Magnier et sa famille, St Nicolas des champs.","1665 : la nef du roi. 1665 : modèles pour des vases. 1665-67 : bas relief, le combat des arts et de la nature. 1670-83 : de nombreux travaux pour Versailles.","1645 : travaux pour le grand autel de l'église de Notre Dame d'Auteuil. 1645-52 : quatre statues de la vierge pour les carmel de Pontoise. 1648-49 : Ste ursule, pour le couvent des Ursulines, Pontoise. 1654-55 : travaux dans l'appartment de la reine mère à Fontainebleau. 1658 : sculptures pour le parlement de Bretagne à Rennes.  1690 : sculptures pour l'autel de l'église St Eloy les Longjumeau, Yvelines.","Laurent appose toujours une tête de chérubin à côté de son nom lors de la signature.Magnier pris beaucoup d'apprentis dont N. Dossier en 1648 et E. Nourrisson en 1644-48). Commense sa carrière à Paris avec des sculptures religieuses et se fait remarquer par de grands commanditaire, comme le chancelier Séguier ou Sublet de Noyers.",Souchal T3 et Lami,A partir de 1652 : souvent en association avec Legendre sur les chantiers royaux.,
,,MAGNIER,Philippe,,1648-1715,Né à Paris,"Fils de Laurent Magnier, marié à Catherine Convers qui originaire d'une famille de maçons et de d'architectes. Deux enfants : un fils Pierre et une fille Anne-Catherine, marié à Jean de la Motte, commissaire des Bâtiments du roi, intendant et ordonnateur des bâtiments du roi. un frère, François Magnier, également sculpteur dont on a aucun rensiegnements sauf qu'il assiste au mariage de son frère en 1672",1679 : se présente à l'académie. 30 mars 1680 : reçut. 1692 : assistant professeur. 1704 : professeur et trésorier.,"1708 :par décret royal, a un logement au Louvre, qui était initialement occupé par Regnaudin. A une seconde maison rue des Gravilliers, qu'il laisse à J.-B. Lemoyne I pour six ans en avril 1715.","1679-80 : St Jude, médaillon, morceau de réception. 1690-1702 : travaux au dôme des Invalides.  Avant 1698 : modèle de la tombe du maréchal d'Effiat, pour l'église des filles de la croix, rue de charonne.","1694-1718 : de nombreux travaux à Versailles dont : 1684-88 : Ulysse, terme en marbre. 1684 : les lutteurs, groupe en plâtre, copie d'antique pour Versailles. 1689 : nymphe et enfant tenant un tableau, fondu par les Keller. 1710-1718 : compagnons de Diane, certainement pour Marly.",,"S'est probablement formé dans l'atelier de son père Laurent, rue des Gravilliers. Girardon est témoin à son mariage. En tant qu'officier du roi de 1708 à 1715, il reçoit un salaire de 150 L. annuels. A travaillé principalement pour le roi.",Souchal T3 et Lami,,"Oui, Min. Centr. Arch. Nat. Et. XXVI, 300. inventaire après décès de sa femme, décédée dix ans après lui."
,,MAILLARD,Louis,,,,"Marié à Angélique Vivien, fille du sculpteur Jacques Vivien et Jacqueline Hebant. Fils de François Maillard, maitre cordier et Anne Paumier.",En 1709 : sculpteur. En 1717 : maitre sculpteur,En 1709 : habite rue Fremanteau FL45325. En 1717 : demeure rue BoucheratMC/ET/IV/396,,,,,MC/ET/IV/396  et 45325,,
,,MALOEUVRE OU MALLEURE,Louis,,,Originaire d'Abbeville,,"Admis à l'académie de St Luc en 1662, juré et garde de l'académie de St Luc.",En 1662 habite rue Nicolas-des-champs,,,"En 1670 : mausolée de Gilles Renard, église des Camaldules de Bessé. On lui attribue également le tombeau de Nicole Godefroy à Senlis.","En 1667, avait comme élève Antoine Vassé le père.",Lami,,
,,MALVÉ,Charles,,,,,Sculpteur du roi,Le 20 avril 1711 il est dit habitant rue de la lune,,,,,MC/ET/XXXVI/322,en 1711 il reçoit des blocs de marbres de Rastrelli,
,,MARCELOFFE,Jean,,,,,En 1683 : sculpteur,"En 1683 : habite rue des Vieux Augustins, paroisse St Eustache FL45844",,,,,FL45844,,
,,MARCHAND,Jean,,,,,En 1701 : sculpteur,En 1701 : habite rue de Beauvais FL45905,,,,,FL45905,,
,,MARECHAL,Claude,,,,"Cousin de François Neron, gagne denier.",En 1716 : sculpteur,"En 1716 : habite rue de l'Echelle, paroisse St Germain l'auxerrois.",,,,,FL46022,,
,,MARSY,Gaspard,,1624-1681,Né à Cambrai,"Fils de Jaspard Marsy, sculpteur et Jacqueline Tabaguez. Marié à Marie Gabrielle Denison, une fille Marie Thérèse (F.L. 19940). Deux frères, Nicolas et Charles ""sculpteurs et architectes du roi"", deux sœurs : Françoise, Jeanne, marié à Pierre Legros I et Thérèse.","En 1648  : les deux frères sont établis à Paris.En 1655 : Gaspard se présente à l'académie.  En 1657 : il est reçut.  En 1659 : il est fait professeur, en même temps que Girardon.  Il est remercié en 1660, mais continue à donner quelques cours. EN 1677 : sculpteur ordinaire du roi","1658 : habitent rue de Richelieu, paroisse St Roch. 1671 : rue neuve de Richelieu, paroisse ST Eustache.  1669 : rue St Marc, près de la porte Montmartre, paroisse ST Eustache. 1677 :rue Froidmanteau, paroisse ST Germain l'auxerrois, où Gaspard meurt. En 1677 et 1680 habite rue Fremanteau (F.L. 19940 et FL27009) Achète une maison rue des Arcis avec la dot de sa femme. En plus, Gaspard a un atelier au Louvre.  Entre 1674 et 1680 il vit périodiquement à Montmorency, dans une maison appartenant à Lebrun. Les frères Marsy ont investis dans deux terrains où ils ont construit des maisons : rue de Richelieu, près du palais cardinal où ils ont construit une grande maison, et rue  rue neuve de Richelieu, près des fossés, où ils ont construit une grande maison avec deux immeubles, grande entrée, cour et jardin, la maison est louée en 1688 au marquis de Soyecourt. Il y avait également trois boutiques.","1655 : travaux à l'hôtel de la Vrillière. 1655-57 : Ecce Homo, bas relief, marbre, morceau de réception. 1669-75 : deux figures en cire, deux en plâtre et deux en terre pour les collections de l'académie. 1676-80 : travaux pour la tombe de Turenne aux Invalides. 1677 : Allégorie des Victoires de Louis XIV en Allemagne, porte st martin. 1677 : Borée enlevant Orythie, Louvre. 1670 : monument équestre de Louis XIV pour le Louvre. 1679 : épitaphe du baron François de Vouldy. 1680-81 : modèles pour le tombeau du duc Anne de Nouailles, St Paul.  (SD) buste de Marie-Gabrielle Renée Marsy pour sa maison rue Froidmanteau. (SD) épitaphe de Pierre Denison.  (SD) Jupiter, statue, pierre, localisation inconnue. 1669 : décoration pour le petit cabinet du palais Royal.","1667 : enfants pour le parterre de l'orangerie. 1672-73 : Cupidon tirant une flèche de son carquois, théatre d'eau. 1672 : le mois de février, pour le salon octogonal de l'appartement des bains. 1679 : des trophées. 1679 : Mars au repos. 1679-80 : L'abondance et la magnificience. 1680 : cinquante consoles. 1680-81 : Victoire de la France sur l'empire, groupe, pierre.  1681 : modèles pour Polymnie.",,"Thomas Regnaudin est le parrain de sa fille Marie Thérèse (F.L. 19940). . Ils passent tous deux leurs cinq premières années d'apprentissage avec un sculpteur sur bois. Ensuite, ils travaillent dans les ateliers de Sarrazin, Anhuier, Van Opstal et Buyster. Ils travaillent tous deux majoritairement à des oeuvres funéraires. Durant leur carrière, ils travaillent en partenariat, partageant non seulement les paiements, mais également leurs possessions. A son mariage avec Denison, les témoins sont : P. Legros I, Charles Errard  et Lebrun.",F.L. 19940 FL27009 et Souchal T3,"Avec  Balthazar : 1658, travaux dans l'appartement d'étét de la reine  mère au Louvre. 1658-59 : décoration pour l'escalier et le vestibule de l'hôtel Salé. 1659 : travaux pour l'hôtel du Bouchet (Esssone). 1661 : travaux pour la chapelle du saint Maryr dans l'ancienne abbaye de Montmartre. 1662-76 Tombe de Henry de Bourgneuf, marquis de Cucé, à Rennes. 1663-64 : décoration de la voûte de la galerie d'Apollon.  1664 : restauration de corniches à Versailles. 1664-66 : quatre statues des mois, Fontainebleau.  1665-74 : sculptures pour la grande galerie du Louvre. 1665 : travaux dans l'hôtel Marsy, rue Neuve Richelieu. 1666 : Bassin de la sirène, Versailles. 1666-67 : bassin du dragon, Versailles.  1667-72 : les chevaux d'Apollon.  1668-70 : bassin de Latone et des lézards.  1669 : sculptures de fontaines, Versailles. 1669-70 : ornements pour canons, Versailles. 1670-79 : sculptures sur la façade du bâtiment central, Versailles (avec P. Legros I, Houzeau, Le Hongre, B. Massou). 167-79 : décoration pour les grands appartements du roi, versailles. 1672 : travaux pour le service funéraire du chancelier Séguier.  1672 : fontaine des tritons, versailles. 1672)75 : bassin de Bacchus.  1673 : animaux pour le labyrinthe, Versailles. 1674 : décoration pour l'appartement des bains. 1674 : les âges de l'homme, Versailles.  1674-75 : monument contenant le coeur de Jean-Casimir, roi de Pologne, St Germain des près.",
,,MARSY,Balthazar,,1628-1674,Né à Cambrai,"Fils de Jaspard Marsy, sculpteur et Jacqueline Tabaguez. Deux frères, Nicolas et Charles ""sculpteurs et architectes du roi"" deux sœurs : Françoise, Jeanne, marié à Pierre Legros I et Thérèse. Marié à Claude-Geneviève Pietevin, deux enfants, son fils  Claude-Balthazar devenu avocat au parlement.","1673  : membre de l'académie au vu de ses capacités, offre un morceau de réception.  Le même jour il est fait assistant professeur. 1678 : recteur.","En 1648  : les deux frères sont établis à Paris. 1658 : habitent rue de Richelieu, paroisse St Roch. 1671 : rue neuve de Richelieu, paroisse ST Eustache.  1669 : rue St Marc, près de la porte Montmartre, paroisse ST Eustache. 1677 :rue Froidmanteau, paroisse ST Germain l'auxerrois, où Gaspard meurt.","1673 : la douleur, buste en marbre pour l'académie. 1675-77 : La vigilance, statue, marbre. 1676 :  décorations architecturales pour le château de Clagny.  1676-80 = sculptures pour le bassin de la Renommée.","1674 : modèle pour l'afrique, pour grande commande de 1674 1674-80 : Le midi, statue marbre. 1674-80 : le matin ou le point du jour, statue marbre. 1675-76 : le bassin de l'encelade.",,"Ils passent tous deux leurs cinq premières années d'apprentissage avec un sculpteur sur bois.Ensuite, ils travaillent dans les ateliers de Sarrazin, Anhuier, Van Opstal et Buyster. Ils travaillent tous deux majoritairement à des oeuvres funéraires. Durant leur carrière, ils travaillent en partenariat, partageant non seulement les paiements, mais également leurs possessions. Lebrun est témoin à son mariage.",Souchal T3,"A partir de 1679 : travaille beaucoup avec Anselme Flamen, sur plusieurs commissions. Son atelier a d'ailleurs été repris par Anselme Flamen. Avec Gaspard : 1658, travaux dans l'appartement d'étét de la reine  mère au Louvre. 1658-59 : décoration pour l'escalier et le vestibule de l'hôtel Salé. 1659 : travaux pour l'hôtel du Bouchet (Esssone). 1661 : travaux pour la chapelle du saint Maryr dans l'ancienne abbaye de Montmartre. 1662-76 Tombe de Henry de Bourgneuf, marquis de Cucé, à Rennes. 1663-64 : décoration de la voûte de la galerie d'Apollon.  1664 : restauration de corniches à Versailles. 1664-66 : quatre statues des mois, Fontainebleau.  1665-74 : sculptures pour la grande galerie du Louvre. 1665 : travaux dans l'hôtel Marsy, rue Neuve Richelieu. 1666 : Bassin de la sirène, Versailles. 1666-67 : bassin du dragon, Versailles.  1667-72 : les chevaux d'Apollon.  1668-70 : bassin de Latone et des lézards.  1669 : sculptures de fontaines, Versailles. 1669-70 : ornements pour canons, Versailles. 1670-79 : sculptures sur la façade du bâtiment central, Versailles (avec P. Legros I, Houzeau, Le Hongre, B. Massou). 167-79 : décoration pour les grands appartements du roi, versailles. 1672 : travaux pour le service funéraire du chancelier Séguier.  1672 : fontaine des tritons, versailles. 1672)75 : bassin de Bacchus.  1673 : animaux pour le labyrinthe, Versailles. 1674 : décoration pour l'appartement des bains. 1674 : les âges de l'homme, Versailles.  1674-75 : monument contenant le coeur de Jean-Casimir, roi de Pologne, St Germain des près.","Oui, Min. Centr. Arch. Nat. , Et, VIII, 774."
,,MARTIN,Denis,,?-1714,Né à Paris,"Viens d'une famille de sculpteurs et peintres : Pierre Martin, père de Jean-Baptiste, peintre des batailles du roi et de Laurent, peintre et Jacques, sculpteur, père des sculpteur Jacques-François et Jacques-Charles. Son frère, Jean, était ingénieur du roi. Marié à Françoise Dubut, avec qui il a eu six enfants dont Pierre-Denis, peintre ordinaire du roi.","1677 : reçut à l'académie de ST Luc, devient garde l'académie. 1686 : cinquentenier de la ville de Paris","1679 : habite faubourg St Denis. 1681 : achète une maison rue neuve-d'Orléans, paroisse St Laurent dans laquelle il vit jusqu'à sa mort. En 1696 et 1699 : absent de Paris.","1680 : Philippe II de Montault, duc et maréchal de Navailles (1619-84), buste, hôtel de Navailles, rue de Grenelle.  1680 : Sainte Marie Madeleine et Saint Alexis, deux statues, hôtel de Navailles.  1687-88 : travaux pour la statue équetre de Louis Xiv pour la place Vendôme. 1789-95 : travaux pour l'église des noviciats des jacobins réformés.1691-1699 : travaux pour les Invalides. 1713 : ornements pour le choeur de Notre-Dame.",1703-1711 : travaux à la chapelle de Versailles.,1680 : tombe de la famille Parabère à Niort.,,Souchal T3 et Lami,"1679 : contrt avec Girardon, il va executer sous la direction de Girardon trois figures de marbre de l'abduction de Proserpine, durant ces cinq ans, il ne doit pas accepter d'autres commissions, contrat rompu peu après, la même année. Un mois avant sa mort, signe un contrat de collaboration avec son fils Jérôme.","Oui, Min.Centr. Arch. Nat. (Et XXXVIII, 129)."
,,MASSON,Claude,,?- vivait encore en 1709,Né à Troyes,"Fils de Jean Masson, ancien de l'académie de St Luc où avait été admis en 1653. Marié à Marie Gaudin. Un fils : Antoine.",En 1681 : sculpteur,"En 1681 : habite rue Champfleury.En 1683 : habite au fossé de l'Estrappade, paroisse St Jacques du Haut Pas.",de 1691 a 1700 : travaille à la décoration des arcs doubleau du chœur de l'église des Invalides.,,,"Au baptême de son fils assistent : Antoine Coypel, peintre du roi (parrain) et Anne Girardon, fille de François Girardon, sculpteur du roi (marraine).",FL46990,Passe en 1683 un contrat avec son frère Jacques par lequel il s'engage à montrer et enseigner dau dit Jacques Masson le dit art de sculpteur et les œuvres qui en dépendent.,
,,MASSON ou MASSOU,François-Benoit,,1669-1728,,"Fils de Benoit Masson, vivant sculpteur ordinaire du roi et Elizabeth Maupin. Marié à Marie-Anne Granier, fille de Pierre Granier, aussi sculpteur du roi et de Marie Meusnier, habitant dans le Louvre.",1693 : premier prix de sculpture.  1707 : agrée par l'académie. 1707 : académicien. 1722 : assistant professeur. 1726 : professeur. 1723 : le roi lui demande d'inventorier toutes les sculptures de ses résidences royales.  1727 : inspecteur du château de Vincennes. En 1710 : sculpteur du roi.,"1699- 1702 : à Rome. Jusque 1715 : vit dans la maison paternelle rue Notre-dame-des-victoires. En 1715 : le roi lui octroit un logement précédemment occupé par P. Granier rue des Orties, en face de galeries du Louvre à partager avec l'orfèvre N. Besnier.","1691-96 : travaux au dôme des Invalides. 1699-1702 : Rébecca choisissant d'être la femme d'Isaac, premier prix à l'académie.  1605-06 : travaux pour l'académie des inscriptions et belles lettres. 1706 : deux enfants anges pour la tombe de Girardon et C. Duchemin. 1707 : bacchante, morceau d'agrément. 1712-13 : deux trophées ecclesiastiques, Notre Dame. 1720-26 : travaux pour président Delahaye, hôtel rue MOntmartre.  1720-28 : travaux pour le duc de Mazarin.  1722-27 : travaux pour antoine Dehem. Salon de 1725 : les jeux d'enfants (BR) et petit groupe. 1725-28 : travaux pour la Bouexiere, rue thérère ou rue des petits champs et place Louis Le-Grand. 1728 : modèle pour une statue de St Augustin, couvent des petits augustins. (SD) travaux pour Michel-Robert Le Peletier des Fors. (SD) travaux pour le duc de Bouillon. (SD) statues pour le couvent de l'ave Maria.",1707-1709 : travaux à la chapelle de Versailles. 1713-1715 : atalante compagne de Diane.,,"De 1696 à 1699 : travaille dans le studio de Théodon avant son départ à Rome. Témoins de son mariage : Sébastien Buirette, Pierre Bullet, J. Théodon.",FL47002 Souchal T3,,"Oui, Min. Centr. Arch. Nat. Et, LIII, 247 montre qu'il a gardé intact l'atelier de son beau-père, P. Granier, avec dessins, sculptures etc. Son inventaire a été publié"
